NGA,Longform.Name,PolityID,Variable,Value.From,Value.To,Date.From,Date.To,Date.Note,Comment,PolID Ascribed,Expert Review,References
Southern Mesopotamia,Seleucid Empire,ir_seleucid_emp,Manufactured goods involved in trade within polity,inferred present,,-312,-63,Date span is duration of polity.,"Aperghis describes the vast salt reserves of Mesopotamia and also writes that: 'Palmyra, towards the end of the Seleukid period, began building its commercial prosperity on a trade in salt' (2004: 67).",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Susiana,Seleucid Empire,ir_seleucid_emp,Manufactured goods involved in trade within polity,present,,-312,-63,Date span is duration of polity.,"Aperghis discusses the economic relationship between rural and urban areas during the Seleucid Empire and suggests that this was symbiotic, transformimg raw materials into processed products or involving specialised skill to create commodities which circulated locally: 'Every city and town certainly had its craftsmen, catering for the daily needs of the urban population and, to some extent, the surrounding countryside. This was a normal part of the symbiotic relationship between an urban centre and its dependent rural areas… Fundamentally, however, the urban economy was founded on a transformation of agricultural products, for example the production of amphorae for oil or wine, the manufacture of ploughs and harnesses' (2004: 69). ",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Konya Plain,Seleucid Empire,ir_seleucid_emp,Manufactured goods involved in trade within polity,present,,-312,-63,Date span is duration of polity.,"Aperghis discusses the economic relationship between rural and urban areas during the Seleucid Empire and suggests that this was symbiotic, transformimg raw materials into processed products or involving specialised skill to create commodities which circulated locally: 'Every city and town certainly had its craftsmen, catering for the daily needs of the urban population and, to some extent, the surrounding countryside. This was a normal part of the symbiotic relationship between an urban centre and its dependent rural areas… Fundamentally, however, the urban economy was founded on a transformation of agricultural products, for example the production of amphorae for oil or wine, the manufacture of ploughs and harnesses' (2004: 69). ",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Susiana,Seleucid Empire,ir_seleucid_emp,Agricultural goods involved in trade within polity,present,,-312,-63,Date span is duration of polity.,"Aperghis discusses the economic relationship between rural and urban areas during the Seleucid Empire and suggests that this was symbiotic, transformimg raw materials into processed products or involving specialised skill to create commodities which circulated locally: 'Every city and town certainly had its craftsmen, catering for the daily needs of the urban population and, to some extent, the surrounding countryside. This was a normal part of the symbiotic relationship between an urban centre and its dependent rural areas… Fundamentally, however, the urban economy was founded on a transformation of agricultural products, for example the production of amphorae for oil or wine, the manufacture of ploughs and harnesses' (2004: 69). ",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Konya Plain,Seleucid Empire,ir_seleucid_emp,Agricultural goods involved in trade within polity,present,,-312,-63,Date span is duration of polity.,"Aperghis discusses the economic relationship between rural and urban areas during the Seleucid Empire and suggests that this was symbiotic, transformimg raw materials into processed products or involving specialised skill to create commodities which circulated locally: 'Every city and town certainly had its craftsmen, catering for the daily needs of the urban population and, to some extent, the surrounding countryside. This was a normal part of the symbiotic relationship between an urban centre and its dependent rural areas… Fundamentally, however, the urban economy was founded on a transformation of agricultural products, for example the production of amphorae for oil or wine, the manufacture of ploughs and harnesses' (2004: 69). ",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Susiana,Seleucid Empire,ir_seleucid_emp,Textiles involved in trade with distant polities,present,,-312,-63,Date span is duration of polity.,"Aperghis describes the textile industry of Babylonian cities during the Seleucid Empire, which were produced for export: 'In a few cities there is evidence of production of specialized goods that reached a wider regional or international market. The Babylonian cities were famous for their textile industry, mainly furnishings and woollen clothing... Borsippa also manufactured linen in large quantities' (2004: 69).",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Konya Plain,Seleucid Empire,ir_seleucid_emp,Manufactured goods involved in trade with neighboring polities,inferred present,,-312,-63,Date span is duration of polity.,"Aperghis writes that 'Mesopotamia had always exported textiles and the products of metalworking. No sources inform us that these exports continued in the Seleukid period, but one may reasonably suppose that they did, for how else would Mesopotamia have obtained its vital supplies of metal and wood, since it is unlikely to have been able to export agricultural products in bulk' (2004: 74-75).",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Susiana,Seleucid Empire,ir_seleucid_emp,Manufactured goods involved in trade with neighboring polities,inferred present,,-312,-63,Date span is duration of polity.,"Aperghis writes that 'Mesopotamia had always exported textiles and the products of metalworking. No sources inform us that these exports continued in the Seleukid period, but one may reasonably suppose that they did, for how else would Mesopotamia have obtained its vital supplies of metal and wood, since it is unlikely to have been able to export agricultural products in bulk' (2004: 74-75).",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Konya Plain,Seleucid Empire,ir_seleucid_emp,Textiles involved in trade with neighboring polities,inferred present,,-312,-63,Date span is duration of polity.,"Aperghis writes that 'Mesopotamia had always exported textiles and the products of metalworking. No sources inform us that these exports continued in the Seleukid period, but one may reasonably suppose that they did, for how else would Mesopotamia have obtained its vital supplies of metal and wood, since it is unlikely to have been able to export agricultural products in bulk' (2004: 74-75).",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
Susiana,Seleucid Empire,ir_seleucid_emp,Textiles involved in trade with neighboring polities,inferred present,,-312,-63,Date span is duration of polity.,"Aperghis writes that 'Mesopotamia had always exported textiles and the products of metalworking. No sources inform us that these exports continued in the Seleukid period, but one may reasonably suppose that they did, for how else would Mesopotamia have obtained its vital supplies of metal and wood, since it is unlikely to have been able to export agricultural products in bulk' (2004: 74-75).",Y,N,https://www.zotero.org/groups/1051264/seshat_databank/search/Aperghis/titleCreatorYear/items/A64SFVW5/item-list
